TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,bank_name,ticker,failed,failure_date,report_date,year,quarter
2880358,2.566425448087722,11.558227929937619,215666441,6025844,N,4267439.23,-990462,6683880,1.019525709384928,0.0,296741901,11.445118666514762,20130517.0,1.5811640607167818,,422772306,16.68,302767745,4309181,51907363,66.9993248157734,0.26512297983233074,209010404,2376,44435957,2319,6548,OH,375138,389109343,287243374,20210630,8.507922340103615,158894854,5454368,66399,547852681,6563723,442902823,6308742,CINCINNATI,13.669371410764382,2068805,U.S. BANK NATIONAL ASSOCIATION,1993327,4718887,495140231,52712450,6548_20210630,U.S. Bancorp,USB,False,,2021-06-30,2021,2
2646000,2.566466150660533,11.585749548325632,216199075,5792321,N,6326376.87,-1149688,10071720,0.9265508897685925,0.0,298005995,11.473819638950596,18148130.0,1.5517230132721336,,431477519,16.44,303798316,6377752,51891142,66.2786910984253,0.24122305995945034,217320185,22403,63715510,2289,6548,OH,544200,398246484,295467989,20210930,8.582302955632496,148000109,8074834,67020,556810647,9889566,449625649,9527520,CINCINNATI,13.599844334712783,1908072,U.S. BANK NATIONAL ASSOCIATION,1737130,7287192,504114595,52696052,6548_20210930,U.S. Bancorp,USB,False,,2021-09-30,2021,3
2315469,2.5493263271486044,11.004071994381318,227944101,5724215,N,8038818.82,-1159245,13406037,0.8634198815110455,0.0,314078590,10.896469545881763,18102565.0,1.4688245192005702,,447155910,15.67,319802805,8096626,51465472,67.50625875219146,0.2218814126974963,220945746,386,28733182,2272,6548,OH,704308,404758583,311850062,20211231,8.18819151356081,173611507,10291648,67684,564154604,13296311,465258475,12701729,CINCINNATI,12.863912235826746,1926776,U.S. BANK NATIONAL ASSOCIATION,1998956,9726985,512051336,52103268,6548_20211231,U.S. Bancorp,USB,False,,2021-12-31,2021,4
2039060,2.5000478475853245,10.483497318844847,238410811,5663928,N,1549209.1,113694,3398090,0.77487085666738,0.0,316591578,10.37878877772673,17207634.0,1.0944843617046502,,455845870,12.87,322255506,1561964,45596405,66.92511001884472,0.20151814528883188,220317040,7457,44147894,2254,6548,OH,168372,426730755,325629825,20220331,7.843755018271375,166502895,2004572,69046,577543938,3403991,473053504,3229718,CINCINNATI,12.419470971961994,1732305,U.S. BANK NATIONAL ASSOCIATION,1521579,2292539,531309944,46233994,6548_20220331,U.S. Bancorp,USB,False,,2022-03-31,2022,1
1919431,2.5904342420885245,10.341865965497519,234760593,5832137,N,3137781.1,428487,7200173,0.8346447791840886,0.0,330480516,10.240177901952178,22120696.0,1.1005838744404113,,455311177,13.54,336312653,3162255,43046920,69.22045525016718,0.19812239644511773,224650431,7282,38935892,2251,6548,OH,478110,424326866,325370843,20220630,7.867098894999455,159599353,4022286,69267,582252757,7024036,477431873,6722063,CINCINNATI,12.247998321581283,2081986,U.S. BANK NATIONAL ASSOCIATION,1457174,4752746,538572513,43680244,6548_20220630,U.S. Bancorp,USB,False,,2022-06-30,2022,2
2741331,2.714542787154823,10.277236744002753,233903372,6017139,N,4977345.06,793502,11893134,0.8322219056849666,0.0,340338440,10.178382159598732,29342897.0,1.1614524965773974,,454841825,14.76,346355579,5041909,42071990,70.29103243782235,0.1952205174166273,226935294,43936,41368764,2246,6548,OH,1269827,420499521,339148040,20220930,7.990356625630264,153487091,6354429,68445,591210893,10560902,484184722,10623307,CINCINNATI,12.167156540964204,2252017,U.S. BANK NATIONAL ASSOCIATION,1555401,7085526,548504136,42706757,6548_20220930,U.S. Bancorp,USB,False,,2022-09-30,2022,3
2408246,2.821560603566943,10.78999938440489,222013746,6108069,N,6543650.8,1302554,17498586,0.9879216031078379,0.0,330951976,10.688024258243438,11489109.0,1.1484999931543238,,453331532,14.72,337060045,6661984,44080326,71.1999310719078,0.265825650050318,236877091,249672,45452963,2237,6548,OH,2778111,416605133,351074951,20221231,8.052658505842425,150494020,8229643,68579,585135605,14231215,464820641,14720475,CINCINNATI,12.990144825303544,2686712,U.S. BANK NATIONAL ASSOCIATION,1670538,9042937,540420571,44715034,6548_20221231,U.S. Bancorp,USB,False,,2022-12-31,2022,4
2524027,2.926222600714633,10.857907643667113,222516997,6155720,N,1598605.28,387079,5994525,0.9942028823211171,0.0,331570217,10.755930241756241,9443659.0,1.0347928495912289,,449697577,13.53,337725937,1520623,45837155,72.21529912856705,0.2914879758127518,233518021,60065,54794655,2208,6548,OH,2151746,412424519,356219549,20230331,8.209978404639784,147433327,2018523,70181,590460458,3776939,459141236,3842779,CINCINNATI,13.16143947571177,2709590,U.S. BANK NATIONAL ASSOCIATION,1540061,2339762,543988657,46471801,6548_20230331,U.S. Bancorp,USB,False,,2023-03-31,2023,1
4172801,3.0663111173142674,12.449922269224993,265556074,7164097,N,3332615.42,1250671,14345952,0.9356048142203286,0.0,374624661,12.35651261064902,7780991.0,0.9632974934319107,,526741722,10.9,381788758,3291119,60547351,70.08582645579739,0.5275530241198121,269155228,56756,70464869,2342,6548,OH,5015635,477447972,418213437,20230630,8.82888005540987,155523427,4269850,76071,669902786,8887358,534522713,9330317,CINCINNATI,14.683764209697614,2531028,U.S. BANK NATIONAL ASSOCIATION,1648410,5077562,608720824,61181962,6548_20230630,U.S. Bancorp,USB,False,,2023-06-30,2023,2
3191464,3.032548282313115,12.843494650254247,266807560,7218411,N,4957885.91,1766426,22018996,1.0218608709759316,,370351678,12.74628913914397,7505465.0,0.9676833164539402,,522401458,10.89,377570089,4911887,59540236,69.88994895618679,0.4994143961724487,264063633,9673,64152927,2318,6548,OH,8334279,475870310,423700976,20230930,9.025114052315345,151919746,6360295,74110,657183636,13291040,529906923,13684717,CINCINNATI,15.102225350139609,2590997,U.S. BANK NATIONAL ASSOCIATION,1666000,7733044,597008823,60174813,6548_20230930,U.S. Bancorp,USB,False,,2023-09-30,2023,3
2839270,3.0071158585441937,13.152683216250043,264585939,7379461,N,6015754.51,2285619,29693360,1.106142422892119,,368656745,13.05296652393244,7474126.0,0.872920179030775,,517223585,9.7,376036206,5862096,61526628,70.26078773955238,0.4972058657295039,260257829,32080,60927551,2309,6548,OH,11752480,470658188,426692686,20231231,9.234316343096092,153095920,7657565,72548,650658504,18357023,524697711,17940880,CINCINNATI,15.435755974529682,2710991,U.S. BANK NATIONAL ASSOCIATION,1968488,10359327,588497319,62161185,6548_20231231,U.S. Bancorp,USB,False,,2023-12-31,2023,4
98000,3.257083434693927,11.404967970524478,96749000,1226000,NM,804670.0,75000,1749000,0.7341039634452036,0.0,138400000,11.404967970524478,0.0,1.4771891651143965,,164959000,11.45,139626000,796000,27807000,83.89963566704454,0.19149149006102006,71861000,0,2647000,2061,9846,NC,226000,160275000,109730000,20180331,9.428860126064572,47638000,994000,33503,215012000,1527000,164959000,1523000,WINSTON SALEM,13.40706481776903,491000,BRANCH BANKING AND TRUST COMPANY,631000,1073000,187155000,27857000,9846_20180331,Truist Financial,TFC,False,,2018-03-31,2018,1
99000,3.283143082227956,11.362632206357503,97080000,1258000,NM,1620480.0,159000,3566000,0.6517801570706259,0.0,141735000,11.362632206357503,0.0,1.4898361303791918,,166714000,11.55,142993000,1608000,27951000,85.01685521311947,0.16883384054424086,73863000,0,2580000,1981,9846,NC,489000,161604000,112302000,20180630,9.546645096679763,45903000,2008000,33386,216499000,3084000,166714000,3077000,WINSTON SALEM,13.3494309686856,436000,BRANCH BANKING AND TRUST COMPANY,656000,2174000,188497000,28002000,9846_20180630,Truist Financial,TFC,False,,2018-06-30,2018,2
94000,3.315400034136246,11.361645130754765,96312000,1266000,NM,2431420.0,228000,5449000,0.6333952933749518,0.0,141299000,11.361645130754765,0.0,1.5029238512151548,,160944000,11.63,142565000,2434000,28067000,87.7938910428472,0.1697672362264044,68375000,0,2724000,1958,9846,NC,787000,158247000,107198000,20180930,9.4839267694969,45631000,3020000,33800,216129000,4675000,160944000,4662000,WINSTON SALEM,13.361460461567049,431000,BRANCH BANKING AND TRUST COMPANY,781000,3261000,188003000,28126000,9846_20180930,Truist Financial,TFC,False,,2018-09-30,2018,3
152000,3.3310707727530966,11.183778783472762,97050000,1286000,NM,3252200.0,314000,7392000,0.6295617281815351,0.0,143259000,11.183778783472762,0.0,1.4929053517401374,,168539000,11.58,144545000,3233000,28014000,85.00050433430837,0.17323675267002905,74738000,0,3611000,1879,9846,NC,1130000,161196000,115352000,20181231,9.343550081161082,45833000,4045000,33401,219071000,6271000,168539000,6262000,WINSTON SALEM,13.170698145290494,463000,BRANCH BANKING AND TRUST COMPANY,733000,4368000,191001000,28070000,9846_20181231,Truist Financial,TFC,False,,2018-12-31,2018,4
242000,3.365867246916111,11.272126987222327,98303000,1289000,NM,865020.0,74000,1977000,0.612863909586992,0.0,143115000,11.272126987222327,0.0,1.5512778446170112,,168312000,12.01,144404000,851000,28680000,85.02958790817054,0.1965744820020142,73321000,0,2542000,1871,9846,NC,376000,162984000,115052000,20190331,9.49030636725115,46702000,1058000,32880,219793000,1564000,168312000,1601000,WINSTON SALEM,13.238556508695511,432000,BRANCH BANKING AND TRUST COMPANY,740000,1095000,191053000,28740000,9846_20190331,Truist Financial,TFC,False,,2019-03-31,2019,1
465000,3.3396786879759013,11.319578468968478,97480000,1323000,NM,1759000.0,189000,3976000,0.5404566555111735,0.0,146885000,11.319578468968478,0.0,1.5789712213913436,,168416000,12.12,148208000,1742000,29543000,87.21558521755652,0.20862070148710876,74691000,0,2469000,1788,9846,NC,783000,163300000,115614000,20190630,9.654683087506283,45580000,2186000,32327,223086000,3144000,168416000,3193000,WINSTON SALEM,13.256032370677934,409000,BRANCH BANKING AND TRUST COMPANY,753000,2326000,193482000,29604000,9846_20190630,Truist Financial,TFC,False,,2019-06-30,2019,2
652000,3.304776303913227,11.618193456681981,97305000,1301000,NM,2594600.0,244000,5983000,0.536178248254664,0.0,143800000,11.618193456681981,910000.0,1.5482280150162135,,172303000,11.87,145101000,2589000,30121000,83.01917292581965,0.2097528586983777,78601000,0,2802000,1789,9846,NC,1191000,165641000,119193000,20190930,9.732084694315981,55078000,3236000,32295,229886000,4786000,173213000,4792000,WINSTON SALEM,13.950656790567958,405000,BRANCH BANKING AND TRUST COMPANY,707000,3474000,199696000,30190000,9846_20190930,Truist Financial,TFC,False,,2019-09-30,2019,3
5302000,2.954864856311196,10.564549577910261,195795000,1277000,NM,3476140.0,327000,8574000,0.8160899477346754,0.0,302366000,10.564549577910261,0.0,1.251577867580327,,347458000,9.39,303643000,3387000,64032000,87.02231636629463,0.18963744255848003,156540000,143000,18882000,2960,9846,NC,1665000,328646000,254468000,20191231,14.453772106559212,75124000,4299000,53430,461256000,7070000,347458000,6909000,CHARLOTTE,11.994918522285161,2002000,TRUIST BANK,1892000,4787000,397050000,64206000,9846_20191231,Truist Financial,TFC,False,,2019-12-31,2019,4
5977000,3.4452035896045867,10.414677802726787,204868000,4321000,NM,1163220.0,740000,4194000,0.8570238695394866,0.0,315040000,10.414677802726787,0.0,0.9469485065379809,,362830000,7.05,319361000,1132000,64483000,86.8285422925337,0.2401268691693793,162905000,154000,36082000,2959,9846,NC,651000,340445000,264201000,20200331,8.959360372120804,78725000,1409000,52796,495079000,3100000,362830000,3543000,CHARLOTTE,12.23825235599836,1754000,TRUIST BANK,2137000,1706000,430429000,64650000,9846_20200331,Truist Financial,TFC,False,,2020-03-31,2020,1
6310000,3.2896398888423426,10.746410312869752,217351000,4812000,NM,1767880.0,1488000,7869000,0.6947472181676871,0.0,311706000,10.746410312869752,0.0,0.8195353621993279,,391221000,6.15,316518000,1981000,64657000,79.67517081138283,0.28610293319368785,179776000,91000,40910000,2918,9846,NC,1011000,375002000,267864000,20200630,8.370070694221425,78152000,2140000,52120,493999000,6674000,391221000,6858000,CHARLOTTE,12.714858593015716,1097000,TRUIST BANK,1835000,3444000,429236000,64763000,9846_20200630,Truist Financial,TFC,False,,2020-06-30,2020,2
6000000,3.2094739161038306,11.090518064395892,214109000,4972000,NM,2657800.0,1937000,11281000,0.7764641616918335,0.0,302576000,11.090518064395892,0.0,0.8215717078958908,,385454000,6.18,307548000,2986000,64676000,78.4986016489646,0.31603958077734207,177578000,76000,36779000,2886,9846,NC,1201000,371044000,260367000,20200930,8.740219814168423,86689000,3229000,51472,488016000,10026000,385454000,10080000,CHARLOTTE,13.064706503350212,1202000,TRUIST BANK,2002000,5112000,423234000,64782000,9846_20200930,Truist Financial,TFC,False,,2020-09-30,2020,3
5546000,3.154052669525291,11.034917332607266,217053000,4940000,NM,3775560.0,2056000,14658000,1.090447704678994,0.0,296129000,11.034917332607266,0.0,0.8468407996737365,,395781000,6.38,301069000,4128000,65531000,74.82142902261603,0.28873376357032543,185418000,93000,18472000,2783,9846,NC,1359000,382163000,267081000,20201231,8.70065979610973,121595000,4602000,50236,498944000,13547000,395781000,13299000,CHARLOTTE,13.000686770333672,2014000,TRUIST BANK,1949000,6906000,433307000,65637000,9846_20201231,Truist Financial,TFC,False,,2020-12-31,2020,4
4602000,2.854963769814544,11.238585377086856,228244000,4764000,NM,1302600.0,-20000,3256000,1.111395821589026,0.0,287931000,11.238585377086856,0.0,1.0534953228268924,,410067000,8.2,292695000,1324000,63701000,70.21559891432375,0.23039456753861806,188536000,40000,31768000,2558,9846,NC,135000,397922000,272538000,20210331,8.697726054343375,124583000,1619000,49785,506471000,3282000,410067000,3121000,CHARLOTTE,13.176225491238814,2078000,TRUIST BANK,1603000,1760000,442770000,63701000,9846_20210331,Truist Financial,TFC,False,,2021-03-31,2021,1
5072000,2.822469103429146,11.209843107779298,228642000,4260000,NM,2650730.0,-456000,6466000,1.1029592273323467,0.0,280882000,11.209843107779298,0.0,1.0719735780416955,,412689000,8.4,285142000,2708000,64292000,68.06142155473007,0.18841605359389968,192606000,64000,26361000,2559,9846,NC,259000,401337000,273033000,20210630,8.516923558987658,140695000,3289000,48883,510294000,6970000,412689000,6207000,CHARLOTTE,12.98865785822347,2071000,TRUIST BANK,1560000,3596000,446002000,64292000,9846_20210630,Truist Financial,TFC,False,,2021-06-30,2021,2
4978000,2.7963090552792584,11.002012822918376,232096000,3872000,NM,4108200.0,-793000,9663000,1.026922687591409,0.0,282615000,11.002012822918376,0.0,1.0989190412557588,,420078000,8.66,286487000,4188000,64454000,67.27679145301587,0.16749295731139624,196496000,52000,19633000,2520,9846,NC,376000,408600000,275607000,20210930,8.361330601098455,151964000,5120000,49354,516783000,10429000,420078000,9287000,CHARLOTTE,12.608308301627696,1875000,TRUIST BANK,1458000,5469000,452329000,64454000,9846_20210930,Truist Financial,TFC,False,,2021-09-30,2021,3
4413000,2.7731475213158676,10.498940247105244,234006000,3647000,NM,5493910.0,-917000,12851000,1.008388886017949,0.0,286618000,10.498940247105244,0.0,1.087268050133424,,428138000,8.62,290265000,5569000,64976000,66.94523728330584,0.16693481573281638,202469000,199000,20084000,2519,9846,NC,480000,417398000,280927000,20211231,8.030683537782929,155299000,6808000,48106,528514000,13790000,428138000,12371000,CHARLOTTE,11.986386577593693,1934000,TRUIST BANK,1680000,7310000,463538000,64976000,9846_20211231,Truist Financial,TFC,False,,2021-12-31,2021,4
4166000,2.648891326251923,10.199188466558057,250679000,3429000,NM,1373340.0,-113000,3153000,0.9924857601366476,0.0,286953000,10.199188466558057,0.0,0.9664398112799758,,439236000,8.16,290382000,1280000,60506000,65.33002759336667,0.15431062246080665,196481000,82000,28910000,2113,9846,NC,110000,418998000,287785000,20220331,7.899201357212593,147054000,1692000,47929,531045000,3357000,439236000,3043000,CHARLOTTE,11.744927089389671,1914000,TRUIST BANK,1857000,1893000,470516000,60529000,9846_20220331,Truist Financial,TFC,False,,2022-03-31,2022,1
3338000,2.7504863125068475,9.942586776011945,244843000,3458000,NM,2795450.0,31000,6618000,0.920709536414672,0.0,299895000,9.942586776011945,0.0,1.0088849232779962,,435689000,8.74,303353000,2676000,58233000,68.8323551891372,0.1588235294117647,199170000,118000,22707000,2118,9846,NC,300000,411805000,286653000,20220630,7.88605012092994,139944000,3456000,48086,531901000,6613000,435689000,6318000,CHARLOTTE,11.399955452046264,1788000,TRUIST BANK,1764000,3782000,473644000,58257000,9846_20220630,Truist Financial,TFC,False,,2022-06-30,2022,2
3128000,2.8957643491086436,9.973988167269777,242489000,3471000,NM,4436940.0,197000,10776000,0.8880481248213467,0.0,307886000,9.973988167269777,0.0,1.0766988919083718,,427154000,9.52,311357000,4291000,56571000,72.07845414066122,0.17132528608608139,192807000,375000,22039000,2119,9846,NC,796000,403718000,281570000,20220930,7.951888909668973,132298000,5467000,49274,533996000,9903000,427154000,9980000,CHARLOTTE,11.351648642723426,1709000,TRUIST BANK,1620000,5587000,477402000,56594000,9846_20220930,Truist Financial,TFC,False,,2022-09-30,2022,3
3002000,3.153001207679787,10.594332770856552,247469000,4372000,NM,6315280.0,777000,16463000,0.8535463582938851,0.0,322851000,10.594332770856552,0.0,1.1572475364271877,,424922000,10.3,327223000,6183000,59920000,75.97888553663967,0.2702649450275191,184299000,189000,21240000,2123,9846,NC,1900000,396207000,288438000,20221231,8.536346035544048,130037000,7743000,51428,545969000,13403000,424922000,14563000,CHARLOTTE,12.09225156304875,1605000,TRUIST BANK,2267000,7360000,486026000,59943000,9846_20221231,Truist Financial,TFC,False,,2022-12-31,2022,4
2725000,3.33275053908468,10.610014605824801,249899000,4474000,NM,1584220.0,502000,5720000,0.7743661450639846,0.0,325215000,10.610014605824801,0.0,1.1302395816168587,,417068000,10.33,329689000,1569000,61575000,77.97649304190205,0.3616922814623572,172954000,234000,37369000,2007,9846,NC,1717000,385364000,287606000,20230331,8.516435767908904,129267000,1994000,51116,564592000,3377000,417068000,4003000,CHARLOTTE,12.257977813637574,1361000,TRUIST BANK,1799000,1870000,502994000,61598000,9846_20230331,Truist Financial,TFC,False,,2023-03-31,2023,1
2688000,3.2513243577126825,11.189764641045668,257409000,4603000,NM,3015290.0,1041000,11838000,0.6750351259128877,0.0,319232000,11.189764641045668,0.0,1.075368745270369,,418489000,9.67,323835000,2970000,62879000,76.28205281381351,0.45088080820028,168459000,303000,29730000,2006,9846,NC,4074000,377563000,295785000,20230630,8.8156951226481,125461000,3741000,50072,546545000,6810000,418489000,7764000,CHARLOTTE,12.838139764334535,662000,TRUIST BANK,1551000,3828000,483511000,63034000,9846_20230630,Truist Financial,TFC,False,,2023-06-30,2023,2
